Identifiant station;Nom de la Station;Nom de la ligne;Niveau de pollution aux particules;Niveau de pollution;Incertitude;Recommandation de surveillance;Action(s) QAI en cours;Lien vers les mesures en direct;Durée des mesures;Mesures d’amélioration mises en place ou prévues;stop_lon;stop_lat;point_geo;pollution_air;air;niveau;actions;niveau_pollution
IDFM:monomodalStopPlace:43237;Le Vésinet - Le Pecq;RER A;station aérienne;station aérienne;;non;Action(s) d'amélioration de la qualité de l'air en cours;https://www.airparif.fr/;;;2.122132232303764;48.89794951079969;48.89794951079969, 2.122132232303764;station aérienne;;Station aérienne – Proche des niveaux en air extérieur;Action(s) d'amélioration de la qualité de l'air en cours;station aérienne
IDFM:monomodalStopPlace:43228;Les Baconnets;RER B;station aérienne;station aérienne;;non;;https://www.airparif.fr/;;;2.288108127151424;48.73984612871272;48.73984612871272, 2.288108127151424;station aérienne;;Station aérienne – Proche des niveaux en air extérieur;;station aérienne
IDFM:monomodalStopPlace:47968;Les Noues;RER D;station aérienne;station aérienne;;non;;https://www.airparif.fr/;;;2.477713962139221;49.03307204384692;49.03307204384692, 2.477713962139221;station aérienne;;Station aérienne – Proche des niveaux en air extérieur;;station aérienne
IDFM:monomodalStopPlace:43152;Lognes;RER A;station aérienne;station aérienne;;non;Action(s) d'amélioration de la qualité de l'air en cours;https://www.airparif.fr/;;;2.633026934567703;48.839255049438655;48.839255049438655, 2.633026934567703;station aérienne;;Station aérienne – Proche des niveaux en air extérieur;Action(s) d'amélioration de la qualité de l'air en cours;station aérienne
IDFM:22187;Lourmel;Métro 8;pollution faible;FAIBLE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;;2.2822419598550767;48.83866086365992;48.83866086365992, 2.2822419598550767;pollution faible - incertitude forte;;Pollution faible;;pollution faible
IDFM:463218;Louvre - Rivoli;Métro 1;pollution faible;FAIBLE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;;2.3409964272720227;48.86090733426327;48.86090733426327, 2.3409964272720227;pollution faible - incertitude forte;;Pollution faible;;pollution faible
IDFM:monomodalStopPlace:474069;Lozère;RER B;station aérienne;station aérienne;;non;;https://www.airparif.fr/;;;2.212717641845953;48.705912413627026;48.705912413627026, 2.212717641845953;station aérienne;;Station aérienne – Proche des niveaux en air extérieur;;station aérienne
IDFM:monomodalStopPlace:58572;Magenta;RER E;pollution moyenne;MOYENNE;Évaluation : mesures permanentes;non;;https://www.transilien.com/fr/page-corporate/mesurer-la-qualite-de-lair-interieur;mesures permanentes;;2.358695908637114;48.88081039411524;48.88081039411524, 2.358695908637114;pollution moyenne - incertitude faible;;Pollution moyenne;;pollution moyenne
IDFM:22238;Mairie de Clichy;Métro 13;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;;2.3058484063578857;48.90349897462669;48.90349897462669, 2.3058484063578857;pollution moyenne - incertitude forte;;Pollution moyenne;;pollution moyenne
IDFM:26602;Mairie de Montrouge;Métro 4;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;oui;;;;;2.319523835754741;48.818471900073675;48.818471900073675, 2.319523835754741;pollution moyenne - incertitude forte;;Pollution moyenne;;pollution moyenne
IDFM:22216;Maisons-Alfort - Les Juilliottes;Métro 8;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;;2.4457883063759605;48.80310585036659;48.80310585036659, 2.4457883063759605;pollution moyenne - incertitude forte;;Pollution moyenne;;pollution moyenne
IDFM:463215;Maraîchers;Métro 9;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;Action(s) d'amélioration de la qualité de l'air en cours;;;;2.4060490065790447;48.85265013095636;48.85265013095636, 2.4060490065790447;pollution moyenne - incertitude forte;;Pollution moyenne;Action(s) d'amélioration de la qualité de l'air en cours;pollution moyenne
IDFM:462914;Marcel Sembat;Métro 9;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;Action(s) d'amélioration de la qualité de l'air en cours;;;;2.243583048618053;48.83359298218974;48.83359298218974, 2.243583048618053;pollution moyenne - incertitude forte;;Pollution moyenne;Action(s) d'amélioration de la qualité de l'air en cours;pollution moyenne
IDFM:463236;Marx Dormoy;Métro 12;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;;2.359808478084024;48.89057957856722;48.89057957856722, 2.359808478084024;pollution moyenne - incertitude forte;;Pollution moyenne;;pollution moyenne
IDFM:21975;Maubert - Mutualité;Métro 10;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;;2.348219343927666;48.85010969451494;48.85010969451494, 2.348219343927666;pollution moyenne - incertitude forte;;Pollution moyenne;;pollution moyenne
IDFM:463238;Michel-Ange - Auteuil;Métro 9;pollution élevée;ELEVE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;oui;Action(s) d'amélioration de la qualité de l'air en cours;;;;2.2638093220226634;48.84770893216831;48.84770893216831, 2.2638093220226634;pollution élevée - incertitude forte;;Pollution élevée;Action(s) d'amélioration de la qualité de l'air en cours;pollution élevée
IDFM:monomodalStopPlace:47684;Montgeron - Crosne;RER D;station aérienne;station aérienne;;non;;https://www.airparif.fr/;;;2.461377446437224;48.70871108366713;48.70871108366713, 2.461377446437224;station aérienne;;Station aérienne – Proche des niveaux en air extérieur;;station aérienne
IDFM:22144;Mouton-Duvernet;Métro 4;pollution faible;FAIBLE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;;2.32979034782274;48.831382009093616;48.831382009093616, 2.32979034782274;pollution faible - incertitude forte;;Pollution faible;;pollution faible
IDFM:21919;Nation;Métro 9;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;Action(s) d'amélioration de la qualité de l'air en cours;;;;2.3959437210498136;48.84888521841715;48.84888521841715, 2.3959437210498136;pollution moyenne - incertitude forte;;Pollution moyenne;Action(s) d'amélioration de la qualité de l'air en cours;pollution moyenne
IDFM:monomodalStopPlace:44199;Noisiel;RER A;station aérienne;station aérienne;;non;Action(s) d'amélioration de la qualité de l'air en cours;https://www.airparif.fr/;;;2.616660606000051;48.84351408493866;48.84351408493866, 2.616660606000051;station aérienne;;Station aérienne – Proche des niveaux en air extérieur;Action(s) d'amélioration de la qualité de l'air en cours;station aérienne
IDFM:monomodalStopPlace:44201;Noisy-le-Sec;RER E;station aérienne;station aérienne;;non;;https://www.airparif.fr/;;;2.4591980956866797;48.8966634168645;48.8966634168645, 2.4591980956866797;station aérienne;;Station aérienne – Proche des niveaux en air extérieur;;station aérienne
IDFM:463045;Olympiades;Métro 14;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;;2.367034270941924;48.826944155043044;48.826944155043044, 2.367034270941924;pollution moyenne - incertitude forte;;Pollution moyenne;;pollution moyenne
IDFM:monomodalStopPlace:43086;Orsay Ville;RER B;station aérienne;station aérienne;;non;;https://www.airparif.fr/;;;2.1808087044597166;48.6975077019159;48.6975077019159, 2.1808087044597166;station aérienne;;Station aérienne – Proche des niveaux en air extérieur;;station aérienne
IDFM:monomodalStopPlace:47878;Parc des Expositions;RER B;station aérienne;station aérienne;;non;;https://www.airparif.fr/;;;2.5145512908225953;48.97356812654279;48.97356812654279, 2.5145512908225953;station aérienne;;Station aérienne – Proche des niveaux en air extérieur;;station aérienne
IDFM:22114;Pigalle;Métro 2;pollution élevée;ELEVE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;Action(s) d'amélioration de la qualité de l'air en cours;;;;2.338257976509587;48.882269542226226;48.882269542226226, 2.338257976509587;pollution élevée - incertitude forte;;Pollution élevée;Action(s) d'amélioration de la qualité de l'air en cours;pollution élevée
IDFM:22006;Place d'Italie;Métro 5;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;Action(s) d'amélioration de la qualité de l'air en cours;;;;2.35559694336975;48.83096622708413;48.83096622708413, 2.35559694336975;pollution moyenne - incertitude forte;;Pollution moyenne;Action(s) d'amélioration de la qualité de l'air en cours;pollution moyenne
IDFM:463003;Place d'Italie;Métro 6;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;;2.3560502682264337;48.830991153013954;48.830991153013954, 2.3560502682264337;pollution moyenne - incertitude forte;;Pollution moyenne;;pollution moyenne
IDFM:monomodalStopPlace:58798;Pont du Garigliano - Hôpital Européen G. Pompidou;RER C;station aérienne;station aérienne;;non;;https://www.airparif.fr/;;;2.2704701876900395;48.83888336270874;48.83888336270874, 2.2704701876900395;station aérienne;;Station aérienne – Proche des niveaux en air extérieur;;station aérienne
IDFM:22378;Pont Marie (Cité des Arts);Métro 7;pollution faible;FAIBLE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;;2.357349968447059;48.85341474936241;48.85341474936241, 2.357349968447059;pollution faible - incertitude forte;;Pollution faible;;pollution faible
IDFM:463258;Porte de Champerret;Métro 3;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;;2.2921124821588448;48.885652393133846;48.885652393133846, 2.2921124821588448;pollution moyenne - incertitude forte;;Pollution moyenne;;pollution moyenne
IDFM:22208;Porte de Charenton;Métro 8;pollution faible;FAIBLE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;;2.402511872850073;48.83344922287947;48.83344922287947, 2.402511872850073;pollution faible - incertitude forte;;Pollution faible;;pollution faible
IDFM:463030;Porte de Choisy;Métro 7;pollution faible;FAIBLE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;;2.3646785940494577;48.82005592914816;48.82005592914816, 2.3646785940494577;pollution faible - incertitude forte;;Pollution faible;;pollution faible
IDFM:463279;Porte de Montreuil;Métro 9;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;Action(s) d'amélioration de la qualité de l'air en cours;;;;2.410718154027495;48.85348263120656;48.85348263120656, 2.410718154027495;pollution moyenne - incertitude forte;;Pollution moyenne;Action(s) d'amélioration de la qualité de l'air en cours;pollution moyenne
IDFM:463280;Porte de Pantin;Métro 5;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;Action(s) d'amélioration de la qualité de l'air en cours;;;;2.3921229723281483;48.88845921134684;48.88845921134684, 2.3921229723281483;pollution moyenne - incertitude forte;;Pollution moyenne;Action(s) d'amélioration de la qualité de l'air en cours;pollution moyenne
IDFM:463259;Porte de Saint-Cloud;Métro 9;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;Action(s) d'amélioration de la qualité de l'air en cours;;;;2.2567894964207142;48.83799728287381;48.83799728287381, 2.2567894964207142;pollution moyenne - incertitude forte;;Pollution moyenne;Action(s) d'amélioration de la qualité de l'air en cours;pollution moyenne
IDFM:22042;Porte de Versailles;Métro 12;pollution faible;FAIBLE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;;2.2881329450932197;48.83230151439446;48.83230151439446, 2.2881329450932197;pollution faible - incertitude forte;;Pollution faible;;pollution faible
IDFM:463235;Porte d'Italie;Métro 7;pollution faible;FAIBLE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;;2.3595297331071694;48.81910659655869;48.81910659655869, 2.3595297331071694;pollution faible - incertitude forte;;Pollution faible;;pollution faible
IDFM:463029;Porte d'Ivry;Métro 7;pollution faible;FAIBLE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;;2.369294978223312;48.821352988336876;48.821352988336876, 2.369294978223312;pollution faible - incertitude forte;;Pollution faible;;pollution faible
IDFM:463092;Porte d'Orléans;Métro 4;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;;2.325623760353114;48.823394602620716;48.823394602620716, 2.325623760353114;pollution moyenne - incertitude forte;;Pollution moyenne;;pollution moyenne
IDFM:22375;Pyramides;Métro 7;pollution faible;FAIBLE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;;2.3344175359665553;48.865880289914124;48.865880289914124, 2.3344175359665553;pollution faible - incertitude forte;;Pollution faible;;pollution faible
IDFM:463290;Ranelagh;Métro 9;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;Action(s) d'amélioration de la qualité de l'air en cours;;;;2.269948157934635;48.85550355839564;48.85550355839564, 2.269948157934635;pollution moyenne - incertitude forte;;Pollution moyenne;Action(s) d'amélioration de la qualité de l'air en cours;pollution moyenne
IDFM:22002;Richard-Lenoir;Métro 5;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;Action(s) d'amélioration de la qualité de l'air en cours;;;;2.371813630476951;48.859876937868705;48.859876937868705, 2.371813630476951;pollution moyenne - incertitude forte;;Pollution moyenne;Action(s) d'amélioration de la qualité de l'air en cours;pollution moyenne
IDFM:463296;Rome;Métro 2;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;oui;Action(s) d'amélioration de la qualité de l'air en cours;;;;2.3213591738229726;48.88234581879614;48.88234581879614, 2.3213591738229726;pollution moyenne - incertitude forte;;Pollution moyenne;Action(s) d'amélioration de la qualité de l'air en cours;pollution moyenne
IDFM:monomodalStopPlace:58498;Rosa Parks;RER E;station aérienne;station aérienne;;non;;https://www.airparif.fr/;;;2.3737182728654673;48.89645824176388;48.89645824176388, 2.3737182728654673;station aérienne;;Station aérienne – Proche des niveaux en air extérieur;;station aérienne
IDFM:monomodalStopPlace:47877;Rosny-sous-Bois;RER E;station aérienne;station aérienne;;non;;https://www.airparif.fr/;;;2.4857557993217947;48.87007067367753;48.87007067367753, 2.4857557993217947;station aérienne;;Station aérienne – Proche des niveaux en air extérieur;;station aérienne
IDFM:22043;Rue du Bac;Métro 12;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;;2.3256727584985164;48.85587553200213;48.85587553200213, 2.3256727584985164;pollution moyenne - incertitude forte;;Pollution moyenne;;pollution moyenne
IDFM:21910;Saint-Ambroise;Métro 9;pollution moyenne;MOYENNE;Évaluation : campagne de mesure ponctuelle;non;Action(s) d'amélioration de la qualité de l'air en cours;;campagne de mesure ponctuelle;;2.3738805382115475;48.86141665790915;48.86141665790915, 2.3738805382115475;pollution moyenne - incertitude faible;;Pollution moyenne;Action(s) d'amélioration de la qualité de l'air en cours;pollution moyenne
IDFM:monomodalStopPlace:43188;Sainte-Geneviève-des-Bois;RER C;station aérienne;station aérienne;;non;;https://www.airparif.fr/;;;2.3129608959702024;48.65295347339147;48.65295347339147, 2.3129608959702024;station aérienne;;Station aérienne – Proche des niveaux en air extérieur;;station aérienne
